Year,Main mode,Commuting,Business,Education or escort education,Shopping,Other escort,Personal business,Leisure [note 2],Other including just walk,All purposes,Unweighted sample size: trips (thousands)
2002,"Walk [notes 3, 4]",16.3491715443974,2.86575999177347,44.1153804616766,59.2495693059547,13.3192394912566,34.7404325181313,52.4246692085697,40.9483943038349,264.012616825594,66.356
2002,Pedal cycle [note 5],6.54728734165956,0.612594643238266,1.83358655342363,2.36376263717573,0.364849350991745,1.308122877907,4.99921388238818,0.0,18.0294172867841,4.542
2002,Car or van driver,95.8325228042659,26.2267077387932,23.895373611658,90.1224229087793,57.4912433203952,47.1318003252965,97.3936612824846,0.320400419805065,438.414132411478,116.736
2002,Car or van passenger,16.9856545734875,2.40015890744602,25.7596206852604,46.0196176130998,30.7387018966679,24.5808718431431,93.4071710840586,0.0434874621023945,239.935284065266,63.814
2002,Motorcycle,2.00532123747241,0.0411549997062924,0.0519219437928483,0.471992200186726,0.114124616129399,0.297172875392986,0.8640335821526,0.00628912924038496,3.85201058407365,0.977
2002,Other private transport [note 6],0.867356741717947,0.314872435198734,3.29026483755804,0.496272991672528,0.122708894101417,1.04152342172496,2.10710608589085,0.0,8.24010540786448,2.244
2002,Bus in London,3.97107201266113,0.408255090618649,2.03081970852831,4.82381103789175,0.617118666876386,1.7077608499253,3.71732817063243,0.0,17.276165537134,3.684
2002,Other local bus,8.83487494536007,0.287473338353879,8.12252750408816,14.4175746612148,1.57384274320221,4.17481183729328,8.80376950153508,0.00665484836311693,46.2215293794106,11.943
2002,Non-local bus,0.141984082176998,0.0214498639000784,0.0485551453636341,0.0165571568529981,0.00345547847966373,0.0159546891901903,0.529500970245039,0.0,0.777457386208602,0.203
2002,London Underground,5.00026406390483,0.722960350139345,1.18413972415431,0.754996668941699,0.121239360135478,0.552245520187046,2.4055563458934,0.0,10.7414020333561,2.196
2002,Surface Rail,6.42855105043158,1.11731175878166,0.921213869201048,0.97592793425307,0.191713700762048,0.692597280573199,3.13050963132837,0.0,13.457825225331,3.243
2002,Taxi or minicab,0.925889755375911,0.410877086763863,0.390398043516228,1.79808291178446,0.595256907031037,1.1549498845089,6.32229834450389,0.0,11.5977529334843,3.0
2002,Other public transport [note 7],0.483383908846636,0.116663611022711,0.0369259549297535,0.366585448582344,0.0602721429799348,0.188222534520249,0.61605207473952,0.0,1.86810567562115,0.469
2002,All modes,164.373334061758,35.5462398157361,111.680728043151,221.87717347639,105.313766569009,117.586466457794,276.720870164422,41.3252261633458,1074.42380475161,279.407
2003,"Walk [notes 3, 4]",16.4330350483138,3.45097848882035,54.6657030706602,57.2185190959714,10.6939088032664,31.2202192320319,54.4899276504585,40.8567249273375,269.02901631686,77.969
2003,Pedal cycle [note 5],6.07793118774947,0.476581623741163,1.48193379955622,1.92579314105031,0.124859826902802,1.09486076657901,5.2202178099242,0.0,16.4021781555032,4.885
2003,Car or van driver,97.1892428914009,24.3897936956581,23.8287519958357,88.7508406094039,53.5341077280625,43.8213055207576,94.8879961765492,0.298735303060082,426.700773920728,129.003
2003,Car or van passenger,16.56332516774,2.46609114593344,25.7220038734047,44.4392915607341,28.9851734329963,23.8855565447071,90.6278466644431,0.0215142157396625,232.710802605698,72.891
2003,Motorcycle,2.51123524922959,0.0622770340174107,0.103618586917905,0.332063554346481,0.0200348756600692,0.217535174870814,0.804278632600737,0.0,4.051043107643,1.14
2003,Other private transport [note 6],0.845988541869755,0.234239573243791,3.48031667189307,0.372955604967235,0.166318459218342,0.759037779756844,1.87571845341802,0.0,7.73457508436705,2.454
2003,Bus in London,3.30930249457406,0.343171170209784,2.86128006517664,4.17751297170935,0.483780804007326,1.86851080197462,3.84785251013593,0.0,16.8914108177877,4.73
2003,Other local bus,9.44241021622478,0.52338118812052,8.85219818432627,13.5354315521208,1.53524786136601,4.36683681641855,8.73249148980014,0.0,46.9879973083771,13.842
2003,Non-local bus,0.0261616880373554,0.011174467376879,0.0,0.0599962761314687,0.00954165524200726,0.0160584024776786,0.87227186531134,0.0,0.995204354576729,0.311
2003,London Underground,4.25044254481951,0.839783417624669,0.713959559034319,0.666414310333584,0.0977102519831538,0.652209855155085,1.89620847337412,0.0,9.11672841232444,2.203
2003,Surface Rail,6.95313462934038,1.1871830591019,0.956423737881128,0.941629736172921,0.119798383808474,0.642919222793882,3.53092237003243,0.0,14.3320111391311,4.025
2003,Taxi or minicab,1.29190812698825,0.310274822386767,0.864787049230445,1.85953451075785,0.325603872312451,1.13807090368619,5.92087365235326,0.0,11.7110529377152,3.391
2003,Other public transport [note 7],1.18716302420947,0.150728860068407,0.211183722084387,0.564783040075865,0.0857489777290073,0.187342829659346,0.608721682948955,0.0,2.99567213677544,0.803
2003,All modes,166.081280810497,34.4456585463032,123.742160316001,214.844765963775,96.1818349325549,109.870463850869,273.31532743135,41.1769744461372,1059.65846629749,317.647
2004,"Walk [notes 3, 4]",21.8642166590254,3.04955024854026,51.6635967700546,58.967901938937,10.7862133329753,32.6582437097361,53.8424398464363,40.2795019637715,273.111664469476,78.57
2004,Pedal cycle [note 5],6.40182336543806,0.526307941727857,1.28817772864526,1.98649259917657,0.142968134832633,1.17292533561634,5.62686137081773,0.0,17.1455564762544,5.062
2004,Car or van driver,95.1285311316806,25.15113667869,24.5283626653076,85.2727349597859,52.6991295655907,42.4517896583556,95.5376514701682,0.439719086854926,421.209055216434,126.418
2004,Car or van passenger,16.1890313778976,2.37885801810133,26.0817580018587,43.6327093996803,26.79007260564,23.7319933345152,88.7972414987147,0.0442231633728747,227.645887399781,71.234
2004,Motorcycle,1.81617091790756,0.162332911685105,0.167216238030299,0.272371127029014,0.00665120832088184,0.245424929987209,0.871660416436751,0.0,3.54182774939682,0.994
2004,Other private transport [note 6],0.901425778599844,0.300125770237774,2.96625448258478,0.710726037630643,0.221886180508814,0.866126212844597,2.27301607619697,0.00272137985828795,8.24228191846171,2.581
2004,Bus in London,3.43841548633234,0.279299573430291,3.64316478754018,4.34416880550255,0.476736227877663,1.83567912889303,4.1988810592097,0.0067187670637829,18.2230638358495,4.94
2004,Other local bus,9.34659569697147,0.542415011218128,7.46439228519005,14.5395068616453,1.16191775092243,3.80932951612028,8.24472101725377,0.0,45.1088781393214,13.374
2004,Non-local bus,0.0,0.00320979750185838,0.0047098684505489,0.02038573742466,0.00583215125278514,0.0257761753690729,0.699653298703528,0.0,0.759567028702454,0.261
2004,London Underground,4.1967141945689,0.652018917207508,0.405318793149395,0.733328916130689,0.0853991121842196,0.460675488787415,2.01210993226519,0.0,8.54556535429331,1.899
2004,Surface Rail,8.3537349768736,1.34227844068818,1.37419469816153,1.35259300091296,0.239127609543299,0.948744163942899,3.33925791207189,0.0054132672381386,16.9553440694325,4.528
2004,Taxi or minicab,1.34746486513246,0.472546498770864,0.680188290592297,1.83221006948281,0.422634431590925,0.874398467711756,5.10182264281421,0.0,10.7312652660953,3.171
2004,Other public transport [note 7],0.700779271148992,0.0850711979454306,0.166418969180035,0.47112981144189,0.0266145309306953,0.236666338507021,0.617536464094821,0.0,2.30421658324889,0.634
2004,All modes,169.684903721577,34.9451510057445,120.433753578745,214.13625926478,93.0651828421703,109.317772460387,271.162853005184,40.7782976281595,1053.52417350675,313.666
2005,"Walk [notes 3, 4]",18.5554470916062,3.15927519187145,54.5744164054942,57.232625933419,10.6108191010259,29.2944114443377,53.4902428127676,44.6748264822403,271.592064462762,80.29
2005,Pedal cycle [note 5],4.75166170755659,0.290010469694378,1.23101144406054,2.13591778574655,0.14866730715571,1.13286565893264,5.60070855370852,0.0,15.2908429268549,4.618
2005,Car or van driver,94.3061942735719,27.0542914273862,23.0066529030031,87.139690022723,56.2960448852596,45.8437993014184,100.183384400185,0.476828509038945,434.306885722586,132.739
2005,Car or van passenger,15.3612870928551,3.05532375972489,25.2045401716164,43.8349318231515,26.4869396059758,25.9344728671234,94.4299065185674,0.0670655932049123,234.374467432219,73.584
2005,Motorcycle,2.09277707425647,0.136031128183684,0.1100017269599,0.38223397678325,0.00668605617190227,0.283381481341843,0.855016583222758,0.0,3.86612802691981,1.087
2005,Other private transport [note 6],0.465601743189868,0.5311747262964,3.38822161537538,0.791122101813785,0.171744223369048,0.733539851410075,2.32715655006831,0.0,8.40856081152287,2.736
2005,Bus in London,4.35885389563144,0.453632355047158,2.84547660893929,4.17651509143323,0.563521845160202,2.39284583476043,4.24127173308237,0.0,19.0321173640541,4.781
2005,Other local bus,8.57324923372214,0.412798720542548,7.73620346937161,12.2625325756638,1.22343171035872,4.30249667423042,8.26786927459717,0.0068016799122919,42.7853833383987,13.258
2005,Non-local bus,0.1097040827659,0.00895915387931917,0.0,0.0642691537923979,0.00581732165866326,0.0127723348910072,0.680836832818324,0.0,0.882358879805612,0.283
2005,London Underground,4.21702006126545,0.50231224290615,0.57509940756057,0.6112195819788,0.0673052405476695,0.372993846560881,2.26017871233881,0.0,8.60612909315833,1.962
2005,Surface Rail,7.3626171615288,1.48234326054838,1.25486754099451,1.16474620015424,0.201345126340946,0.68789563674543,4.00552450614964,0.0,16.159339432462,4.508
2005,Taxi or minicab,0.970916728537277,0.392464760176853,0.772166346420315,1.55779334149158,0.383375624547131,1.26830175637409,5.94859646964816,0.0,11.2936150271954,3.349
2005,Other public transport [note 7],1.27522327009493,0.194664516613929,0.0245950628466409,0.725867551828515,0.0604642404108432,0.16838396782411,0.762327240748331,0.0,3.2115258503673,0.921
2005,All modes,162.400553416582,37.6732817128713,120.723252702642,212.07946513998,96.2261622879822,112.42816065595,283.053020187903,45.2255222643965,1069.80941836831,324.116
2006,"Walk [notes 3, 4]",18.641470860698,4.01375155028881,49.2123980546664,60.984260877843,13.1700918096735,29.6052049938935,53.5640380316881,46.0142989668101,275.205515145561,79.28
2006,Pedal cycle [note 5],5.64466867798822,0.347281355366605,1.73265365536054,2.26856631916432,0.267137252702911,1.29687766770417,5.92524069894879,0.0,17.4824256272356,5.128
2006,Car or van driver,92.9891229858234,24.7307182362935,22.1672050924129,91.411093620055,56.4552824248259,44.3443273258385,99.2107800959974,0.536255834173299,431.84478561542,130.096
2006,Car or van passenger,15.4596782362892,2.32069066278993,23.2504698895048,45.6209152758497,25.739570138354,23.6914355867867,90.5203920230482,0.0732363580812158,226.676388170704,69.13
2006,Motorcycle,1.73241132949057,0.13680853024527,0.0413292585997286,0.329725359808331,0.0170470972066911,0.196012540776072,0.807054348183912,0.0,3.26038846431058,0.938
2006,Other private transport [note 6],0.550820377200105,0.32773137753051,2.22293213734094,0.845745840557224,0.18162574667544,0.948948409513982,2.28679086692686,0.0,7.36459475574506,2.288
2006,Bus in London,3.24713515404295,0.427079434646817,3.19770308553004,4.82839018650254,0.461452682931486,2.00292236409536,3.99518172875013,0.0,18.1598646364993,4.862
2006,Other local bus,9.04022213123148,0.324936060237814,8.19513940040468,14.201655057777,1.18814210291245,4.17681385154022,9.13192639621565,0.0,46.2588350003193,13.729
2006,Non-local bus,0.0883736072334577,0.0135861257118489,0.0472454628044279,0.0381702468679647,0.0,0.00284632602772089,0.446911365813423,0.0,0.637133134458843,0.206
2006,London Underground,4.74815756591144,0.761741559731297,0.349578902227859,0.915948217912238,0.112822642986872,0.549484530820653,2.1556035741402,0.0,9.59333699373055,2.366
2006,Surface Rail,7.72800594739036,1.26714275240457,1.34575766144064,1.6368979050968,0.189908847254447,0.60642180117615,4.14942155595047,0.00699414988802011,16.9305506206015,4.83
2006,Taxi or minicab,1.01624550304545,0.379602841830138,0.567261735865672,1.49280439475982,0.462582688834103,0.921056639407075,5.32216347981245,0.0,10.1617172835547,2.926
2006,Other public transport [note 7],1.06950277716798,0.191141231989455,0.106394512563881,0.824400945011981,0.0351276189449484,0.281343259082363,0.93515416240766,0.0,3.44306450716827,0.942
2006,All modes,161.955815153513,35.2422117190666,112.436068848723,225.398574247206,98.2807910533028,108.623695296662,278.450658327883,46.6307853089527,1067.01859995531,316.721
2007,"Walk [notes 3, 4]",19.0886040523031,2.15943275604514,50.8691466550883,45.9523329060586,10.1162031901396,25.0794729737158,45.8578564981763,40.4832895750737,239.6063386066,71.288
2007,Pedal cycle [note 5],5.43925113881606,0.429255183566437,0.925285736333192,1.65890262173714,0.28446145193867,0.897285175583958,4.98289365374131,0.0,14.6173349617168,4.295
2007,Car or van driver,95.8421532452826,24.704233126193,21.3829122190097,79.4060964509054,50.5030195604386,40.6314940170509,96.2427155296071,0.526038487391629,409.238662635879,124.955
2007,Car or van passenger,15.1191518745104,2.32479475766916,22.6213371356389,40.7534638458283,23.1353074143375,24.0576175399894,90.5901236557355,0.0437563591829346,218.645552582892,68.799
2007,Motorcycle,1.7476464590495,0.183734065570327,0.197514754444385,0.236516270945338,0.00388945572346128,0.201454361343079,0.791998155781211,0.0139407515209601,3.37669427437826,0.936
2007,Other private transport [note 6],0.48114113969345,0.221299466250569,3.05275653007324,0.821468793733535,0.156887365059981,0.907623793771496,1.91535937667733,0.0,7.5565364652596,2.45
2007,Bus in London,3.88373976431714,0.709369516950799,3.48233804290084,4.73146114024685,0.601033379083494,2.05735754086505,4.57007952280213,0.00177877236727384,20.0371576795336,5.83
2007,Other local bus,7.99958219569908,0.688327217621802,7.45046523484022,13.4490027599001,1.09181241567215,4.06103275057604,9.12548380816205,0.0032597752595143,43.8689661577309,12.846
2007,Non-local bus,0.191184945811522,0.00867692135838127,0.0518079275695392,0.0309997350517625,0.0110029874254602,0.0189291832038522,0.660730447557022,0.0,0.97333214797754,0.288
2007,London Underground,4.13241612565517,0.852355158138399,0.992753699408177,0.661148245136849,0.0726160357127817,0.524158902090521,2.42830360457937,0.0,9.66375177072127,2.657
2007,Surface Rail,8.36033822821341,1.65770687324582,0.937880923253315,1.22481426520646,0.208975084005192,0.875595153552552,4.29981433991122,0.0,17.565124867388,5.033
2007,Taxi or minicab,0.640050319502245,0.363809488730803,0.437363964752836,1.42667289132132,0.381707317557225,1.04975572565292,6.0976453093613,0.0,10.3970050168786,3.048
2007,Other public transport [note 7],0.666880845938334,0.191464584337395,0.196644528326283,0.374802076227058,0.0139477936327807,0.106101104515034,0.701197726054693,0.0,2.25103865903158,0.676
2007,All modes,163.592140334792,34.494459115678,112.598207351639,190.727682002299,86.5808634507269,100.467878221911,268.264201628147,41.072063720796,997.797495825988,303.101
2008,"Walk [notes 3, 4]",17.3578834522333,2.82531831118766,45.4271166182191,49.766652872424,10.9784733075003,27.4264075091893,42.2497613453261,45.8190239834886,241.850637399568,67.855
2008,Pedal cycle [note 5],5.91647736110845,0.45294245053309,1.69501501811914,1.94929214906736,0.342317714544814,1.21342779633055,5.27908406701927,0.0,16.8485565567227,4.853
2008,Car or van driver,89.4186535268438,21.026751442196,22.3762088626265,85.0762606447438,53.7543711896648,42.8621380562531,94.8770667684338,0.5739339194743,409.965384410236,120.482
2008,Car or van passenger,14.5338221115729,2.23039458381035,23.6329200940142,41.0971881534175,29.0366864664882,24.4280084466952,90.9826950493337,0.0408036641411095,225.982518569473,67.975
2008,Motorcycle,2.06080324376312,0.0703115065190552,0.0620587667602938,0.287144445207326,0.0271083098567684,0.289518491181889,1.2121636741948,0.0,4.00910843748326,1.094
2008,Other private transport [note 6],0.336205222131721,0.130306654335485,3.84432847884785,0.977835266550758,0.187267189493188,1.02857809152338,2.04919029731891,0.0,8.5537112002013,2.608
2008,Bus in London,4.6713933106236,0.518964726262044,3.79933398675777,4.43857321101344,0.57809260481618,1.99782495334233,4.62494790074334,0.00888313087354312,20.6380138244322,5.591
2008,Other local bus,7.93414369770136,0.634611929350521,7.20357602261914,14.0884563091315,1.33132651938347,4.45485075305379,8.54480395382257,0.00602083466509864,44.1977900197275,12.818
2008,Non-local bus,0.0589334139386502,0.0125045869678488,0.0305042396618345,0.0490992090397868,0.00667664571351077,0.00917538729893218,0.497721539838102,0.0,0.664615022458665,0.212
2008,London Underground,5.53291569292009,0.701424912311736,0.552801156800927,0.901300071363182,0.0816222894223175,0.553945653746094,2.1860749405721,0.0,10.5100847171364,2.523
2008,Surface Rail,8.78468668326335,1.56610194015222,1.24218793227319,1.42733978439537,0.241546561154477,0.860698809915415,4.2432608316196,0.00455721789636462,18.37037976067,5.01
2008,Taxi or minicab,1.25894625658247,0.440906833202235,0.389012607571928,1.51648311037499,0.398303739873354,1.03806395599492,5.40503078545783,0.0,10.4467472890577,2.978
2008,Other public transport [note 7],0.565184375065277,0.0698949594667411,0.184487232796718,0.459692231883574,0.0215735726078284,0.194878948886531,0.636306075078281,0.0,2.13201739578495,0.606
2008,All modes,158.430048347748,30.680434836295,110.439551017069,202.035317458613,96.9853661105193,106.357516853411,262.788107228758,46.453222750539,1014.16956460295,294.605
2009,"Walk [notes 3, 4]",16.640908075962,2.50562503956242,48.465188024132,48.9286768408411,11.994874191538,26.9992340526702,48.2658916991684,46.3733849447588,250.173782868633,75.271
2009,Pedal cycle [note 5],5.96924947879951,0.302624512436273,1.98123117226569,2.04397075404322,0.0774328096736504,0.979132734964463,5.04963842510113,0.0,16.4032798872839,4.94
2009,Car or van driver,82.6258594992386,20.9456986467144,22.1797664344122,82.0534493576726,50.2501244698323,42.6111053858517,91.7033656352146,0.440297856264051,392.8096672852,124.599
2009,Car or van passenger,13.8923733612312,2.12697154719181,23.3924630327745,39.4420574467034,26.8386990654089,23.5915754786214,89.125323265724,0.0208693747705547,218.430332572426,71.502
2009,Motorcycle,1.37390796610092,0.127100353591187,0.166952680143307,0.337903545982512,0.0215342522248963,0.155358247678667,0.913744274871142,0.0,3.09650132059264,0.901
2009,Other private transport [note 6],0.76999490809268,0.35345255842353,3.14610120083783,0.709593455629595,0.318359186919663,0.918526338294254,2.35968134577485,0.0,8.5757089939724,2.701
2009,Bus in London,4.92369244902661,0.783920556656992,3.55005079620275,4.74951027833978,0.594028140201106,2.79353095094278,4.30777125673602,0.00599985468804031,21.7085042827941,6.528
2009,Other local bus,7.69399880090198,0.5434455637959,7.0565856044479,14.1375875217256,1.6184068254207,4.82883801159585,9.31333941774337,0.0211376079181868,45.2133393535495,14.061
2009,Non-local bus,0.0120329187236408,0.0190962376443135,0.0285701703451645,0.0676266307898898,0.0,0.0372269395089159,0.40768720697871,0.0,0.572240103990635,0.187
2009,London Underground,4.76645055003092,0.94154509721296,0.889710206939924,0.579272877046096,0.140129362762575,0.741391666957852,2.33975208770778,0.0,10.3982518486581,2.671
2009,Surface Rail,7.23036043016816,1.43179016209561,1.47164455388043,1.23823178555684,0.295054356092242,0.717604571164889,4.64956205956165,0.0,17.0342479185198,5.192
2009,Taxi or minicab,0.981452200736663,0.269458709885551,0.52626591170198,1.56268060577372,0.463847038889068,1.10630328645433,5.19156390010605,0.0,10.1015716535474,3.065
2009,Other public transport [note 7],0.601939427382013,0.0789661927561338,0.213319423131285,0.463666316766806,0.0531509944614082,0.151229328364122,0.573796631847107,0.0,2.13606831470887,0.645
2009,All modes,147.482220066395,30.4296951779671,113.067849211215,196.314227416871,92.6656406934245,105.631056993069,264.201117206535,46.8616896383996,996.653496403876,312.263
2010,"Walk [notes 3, 4]",16.7784865035861,2.02889405703156,46.1694632056144,46.8553860923984,10.5811474425718,24.292347234835,43.4729509665911,44.1333560219318,234.31203152456,66.857
2010,Pedal cycle [note 5],4.97509016750719,0.445762676864876,1.45575000559782,1.95265887757816,0.268528388838961,1.03329855000316,5.24304741340614,0.0,15.3741360797963,4.435
2010,Car or van driver,86.4210508301459,20.1032575745437,24.4871159368606,85.9221534521571,51.0845678221187,41.800151361534,91.4985001152243,0.467525389947906,401.784322482532,120.982
2010,Car or van passenger,12.4274609261145,2.22701512623766,25.0893610991955,38.7481006453784,26.7956930453607,22.6317767822377,84.5065080134288,0.0411554624480675,212.467071100401,66.065
2010,Motorcycle,1.34369837375774,0.230065407655403,0.0886569045568014,0.350115093017193,0.0210951315058803,0.282121872843932,0.554009567779832,0.0,2.86976235111678,0.78
2010,Other private transport [note 6],0.407871930416683,0.147191488445855,2.57426009896568,0.745311387374399,0.37534187057811,0.720253662280545,2.16044051910846,0.0,7.13067095716974,2.415
2010,Bus in London,5.90786532369338,0.754173302460347,3.9624149446003,5.27473852205578,0.57944271680287,2.93051444508,5.26068505846124,0.0,24.6698343131539,6.903
2010,Other local bus,7.08701137176975,0.450474215179571,7.74708296348844,13.3118820657387,1.16173590795637,4.22657657069845,8.17429985854479,0.00557199387552991,42.1646349472516,12.44
2010,Non-local bus,0.0505819915831285,0.0166265920312005,0.0146491731347642,0.0174905031188737,0.00353720872026007,0.0523048890584038,0.4664243226489,0.0,0.621614680295531,0.19
2010,London Underground,4.51946494469956,0.69225528046353,0.533016916099463,0.668731779886163,0.123006258696977,0.659415850662688,1.97796390951942,0.0,9.17385494002781,2.4
2010,Surface Rail,8.92586673991394,1.33627252462317,1.22955680615045,1.38184722307929,0.324503107792582,1.23163026744199,5.06836872019951,0.0,19.4980453892009,5.461
2010,Taxi or minicab,0.648769179073648,0.214196201511906,0.445763474964943,1.50862158974628,0.561766817633702,1.15273935054464,4.84645964902993,0.0,9.37831626250505,2.721
2010,Other public transport [note 7],0.778182369050261,0.105192798177093,0.397873805434901,0.435442383665827,0.0494588947932762,0.0849933394054339,0.605259481541769,0.0,2.45640307206856,0.683
2010,All modes,150.271400651312,28.7513772452259,114.194965334664,197.172479615195,91.9298246133703,101.098124176626,253.834917595484,44.6476088682033,981.90069810008,292.332
2011,"Walk [notes 3, 4]",16.8548470633475,1.94203690944383,46.690029571914,49.2814084977658,12.0329947429637,23.6944072876789,45.5472400505028,45.7842624362597,241.827226559876,64.39
2011,Pedal cycle [note 5],6.17135219674487,0.303145768570152,1.70199040266782,1.5505810444778,0.29798099218328,0.725241561015577,5.65534054547716,0.0,16.4056325111367,4.482
2011,Car or van driver,84.884540712506,19.8217553284359,22.8725370709123,83.4951037562913,48.6146996954517,40.0764228193834,92.3640177375273,0.343517746582137,392.47259486709,112.966
2011,Car or van passenger,12.9467577152022,1.99315376157762,23.302596429673,37.3634108810264,28.2249243229833,20.5052339062557,84.7395296155033,0.0283847582433307,209.103991390465,60.805
2011,Motorcycle,1.74242959040764,0.169999150763395,0.0466600275547584,0.480857749288,0.0140019432391097,0.27412834519461,0.849509742821341,0.0,3.57758654926885,0.947
2011,Other private transport [note 6],0.161193160149262,0.254252194403616,2.6049607334778,0.465957377798895,0.192774098818393,0.675842989587015,2.05290398184383,0.0,6.40788453607881,1.967
2011,Bus in London,4.59210399190344,0.893108501843302,3.54224595599016,4.82383509611165,0.833728517568332,2.16630832823309,3.85741843828705,0.0,20.708748829937,5.351
2011,Other local bus,7.13496314584007,0.5336396762176,7.72198844524971,12.1774623766391,1.46344901145891,4.28396791472158,8.73044418899705,0.0,42.045914759124,11.963
2011,Non-local bus,0.0809966886592235,0.00231231420171168,0.0,0.044410855045902,0.00670569969394883,0.0176110491204748,0.377595592179862,0.0,0.529632198901123,0.144
2011,London Underground,4.45241931066953,0.693899927845153,0.606582500484777,0.625246604334471,0.0791188954915496,0.510612204387718,1.9913655363971,0.0,8.9592449796103,2.196
2011,Surface Rail,7.6284615504422,1.43744786586312,1.12303665039901,1.42062433238596,0.325813302665098,0.732639985916444,4.75764851664851,0.0,17.4256722043203,4.713
2011,Taxi or minicab,0.932151863582663,0.291153644453076,0.634035917106866,1.50015217328535,0.504629321549267,0.923253044860616,5.10956230744069,0.0,9.89493827227852,2.793
2011,Other public transport [note 7],0.695880217521055,0.0804279320704797,0.150089254245175,0.477497887721723,0.124303118820866,0.226536716566705,0.70548590294019,0.0,2.46022102988619,0.694
2011,All modes,148.278097206976,28.4163329756889,110.996752959675,193.706548632172,92.7151236628875,94.8122061529219,256.738062156566,46.1561649410852,971.819288687973,273.411
2012,"Walk [notes 3, 4]",18.1745669319614,3.05800251843151,47.3948157238123,44.9013287964343,10.8352084875625,21.1299061769539,42.0679763134134,45.562064861784,233.123869810353,65.976
2012,Pedal cycle [note 5],5.84839211805902,0.391359056030905,1.86678801826668,1.97208041792526,0.119518268385115,1.24598731625263,5.56148717529025,0.0,17.0056123702099,4.922
2012,Car or van driver,82.1704389073201,20.6091802084343,26.9616365159806,83.5729986372124,49.4948333220898,41.0160396492589,92.2947888784506,0.254220918170833,396.374137036918,122.105
2012,Car or van passenger,13.0867264439272,1.85642669084324,27.8320726049944,40.0230639140741,24.1102168237824,22.4259589586412,83.3149149033059,0.0387064309622649,212.688086770531,65.784
2012,Motorcycle,1.87696071501678,0.181064848996191,0.139353270711825,0.263683080554041,0.0294415828055197,0.210606988789216,0.824944426895685,0.0,3.52605491376926,1.005
